user_id,order_id,status,product_id,month,year,order_value,country,customer_age,customer_gender,category,retail_price
94108,118060,Complete,28590,9,2024,200.0,China,65,M,Accessories,200.0
75429,94898,Complete,28590,3,2023,200.0,South Korea,41,M,Accessories,200.0
75470,94944,Complete,28846,10,2024,9.9899997711181641,Japan,13,M,Accessories,9.9899997711181641
79133,99513,Complete,28846,11,2024,9.9899997711181641,China,65,M,Accessories,9.9899997711181641
53589,67507,Complete,28846,8,2024,9.9899997711181641,Germany,22,M,Accessories,9.9899997711181641
57591,72531,Complete,13999,7,2024,10.489999771118164,China,45,F,Accessories,10.489999771118164
61011,76845,Complete,13999,11,2023,10.489999771118164,China,43,F,Accessories,10.489999771118164
81186,102045,Complete,14255,12,2022,14.25,Brasil,54,F,Accessories,14.25
93605,117475,Complete,14255,5,2024,14.25,United Kingdom,24,F,Accessories,14.25
93962,117900,Complete,28591,9,2023,21.989999771118164,United States,15,M,Accessories,21.989999771118164
80846,101618,Complete,28847,12,2023,26.590000152587887,Germany,40,M,Accessories,26.590000152587887
35533,44796,Complete,29103,10,2023,25.0,Australia,53,M,Accessories,25.0
93703,117593,Complete,29103,2,2024,25.0,China,26,M,Accessories,25.0
70360,88537,Complete,29103,7,2023,25.0,France,65,M,Accessories,25.0
67900,85523,Complete,29103,8,2022,25.0,China,48,M,Accessories,25.0
49559,62391,Complete,13744,10,2023,38.9900016784668,Brasil,19,F,Accessories,38.9900016784668
10694,13508,Complete,13744,4,2024,38.9900016784668,United States,34,F,Accessories,38.9900016784668
77135,96994,Complete,14000,4,2021,6.9899997711181641,United States,35,F,Accessories,6.9899997711181641
95584,119855,Complete,14256,12,2024,80.949996948242173,United States,64,F,Accessories,80.949996948242173
88577,111180,Complete,28336,2,2022,14.949999809265137,China,34,M,Accessories,14.949999809265137
20904,26335,Complete,28336,10,2021,14.949999809265137,United States,27,M,Accessories,14.949999809265137
75568,95060,Complete,28336,2,2022,14.949999809265137,Brasil,34,M,Accessories,14.949999809265137
21575,27172,Complete,28592,5,2024,13.279999732971191,United Kingdom,70,M,Accessories,13.279999732971191
20500,25830,Complete,29104,5,2020,18.5,United States,64,M,Accessories,18.5
13863,17498,Complete,13745,8,2023,7.5199999809265137,Japan,14,F,Accessories,7.5199999809265137
95517,119774,Complete,14001,4,2024,60.029998779296882,United States,31,F,Accessories,60.029998779296882
29162,36849,Complete,14001,10,2024,60.029998779296882,United States,27,F,Accessories,60.029998779296882
49737,62612,Complete,14001,10,2024,60.029998779296882,China,33,F,Accessories,60.029998779296882
96930,121619,Complete,14257,10,2024,16.950000762939453,United States,25,F,Accessories,16.950000762939453
68192,85894,Complete,14257,10,2023,16.950000762939453,United States,59,F,Accessories,16.950000762939453
14615,18456,Complete,14257,5,2023,16.950000762939453,Brasil,66,F,Accessories,16.950000762939453
48068,60543,Complete,14257,9,2023,16.950000762939453,Germany,27,F,Accessories,16.950000762939453
86983,109206,Complete,28337,12,2024,9.8500003814697266,United Kingdom,62,M,Accessories,9.8500003814697266
99544,124870,Complete,28337,9,2024,9.8500003814697266,United States,23,M,Accessories,9.8500003814697266
93983,117927,Complete,28593,11,2023,8.6400003433227557,United States,34,M,Accessories,8.6400003433227557
68901,86726,Complete,28593,5,2024,8.6400003433227557,China,59,M,Accessories,8.6400003433227557
11760,14876,Complete,28849,1,2025,25.0,United States,26,M,Accessories,25.0
65450,82475,Complete,29105,11,2024,29.950000762939453,United States,67,M,Accessories,29.950000762939453
98911,124073,Complete,14002,8,2024,17.989999771118164,France,63,F,Accessories,17.989999771118164
22834,28778,Complete,14002,7,2024,17.989999771118164,China,56,F,Accessories,17.989999771118164
1881,2359,Complete,14002,9,2019,17.989999771118164,United Kingdom,52,F,Accessories,17.989999771118164
68889,86712,Complete,14258,12,2024,4.9499998092651367,United Kingdom,38,F,Accessories,4.9499998092651367
83431,104773,Complete,28338,9,2024,26.950000762939453,South Korea,16,M,Accessories,26.950000762939453
20629,25994,Complete,28338,9,2021,26.950000762939453,China,31,M,Accessories,26.950000762939453
53426,67330,Complete,28594,8,2022,28.0,United Kingdom,15,M,Accessories,28.0
30019,37909,Complete,28594,10,2022,28.0,China,28,M,Accessories,28.0
47686,60068,Complete,29106,9,2024,44.0,China,25,M,Accessories,44.0
61046,76886,Complete,13747,5,2023,159.0,China,66,F,Accessories,159.0
1412,1762,Complete,28339,10,2024,21.989999771118164,China,64,M,Accessories,21.989999771118164
69681,87719,Complete,28339,7,2024,21.989999771118164,France,49,M,Accessories,21.989999771118164
7116,8969,Complete,28595,6,2023,6.75,China,56,M,Accessories,6.75
2381,3012,Complete,28595,3,2024,6.75,Brasil,30,M,Accessories,6.75
40559,51168,Complete,28851,2,2024,65.0,Australia,40,M,Accessories,65.0
33703,42580,Complete,28851,11,2024,65.0,Australia,42,M,Accessories,65.0
90637,113713,Complete,29107,8,2023,19.989999771118164,United States,20,M,Accessories,19.989999771118164
75226,94675,Complete,29107,10,2021,19.989999771118164,China,34,M,Accessories,19.989999771118164
94331,118329,Complete,29107,5,2020,19.989999771118164,South Korea,22,M,Accessories,19.989999771118164
80355,101011,Complete,13748,11,2024,6.3299999237060556,South Korea,18,F,Accessories,6.3299999237060556
76104,95737,Complete,14004,12,2023,19.950000762939453,China,50,F,Accessories,19.950000762939453
73605,92632,Complete,14260,12,2024,149.94999694824219,South Korea,12,F,Accessories,149.94999694824219
9674,12243,Complete,14260,11,2021,149.94999694824219,Brasil,62,F,Accessories,149.94999694824219
25678,32411,Complete,14260,12,2024,149.94999694824219,South Korea,59,F,Accessories,149.94999694824219
40628,51256,Complete,28340,12,2020,7.9899997711181632,Brasil,68,M,Accessories,7.9899997711181632
529,659,Complete,28340,12,2024,7.9899997711181632,Spain,40,M,Accessories,7.9899997711181632
81603,102539,Complete,28596,11,2024,114.9499969482422,Brasil,52,M,Accessories,114.9499969482422
93855,117780,Complete,29108,12,2024,69.949996948242188,China,68,M,Accessories,69.949996948242188
23631,29787,Complete,29108,1,2024,69.949996948242188,United States,33,M,Accessories,69.949996948242188
63708,80257,Complete,29108,9,2024,69.949996948242188,United States,28,M,Accessories,69.949996948242188
15474,19546,Complete,29108,11,2024,69.949996948242188,United Kingdom,39,M,Accessories,69.949996948242188
24807,31270,Complete,13749,9,2024,25.0,United Kingdom,68,F,Accessories,25.0
96188,120660,Complete,13749,3,2023,25.0,United States,69,F,Accessories,25.0
98128,123115,Complete,13749,3,2023,25.0,United Kingdom,63,F,Accessories,25.0
87821,110259,Complete,14261,10,2022,98.940002441406236,United Kingdom,27,F,Accessories,98.940002441406236
7769,9837,Complete,28341,8,2020,24.440000534057617,United States,57,M,Accessories,24.440000534057617
30432,38448,Complete,28341,9,2021,24.440000534057617,Spain,70,M,Accessories,24.440000534057617
96132,120577,Complete,28597,6,2022,72.25,China,61,M,Accessories,72.25
62602,78840,Complete,28853,10,2024,182.0,Spain,54,M,Accessories,182.0
94449,118472,Complete,28853,12,2019,182.0,United States,69,M,Accessories,182.0
21378,26919,Complete,28853,12,2024,182.0,China,19,M,Accessories,182.0
35686,44992,Complete,29109,9,2021,20.0,France,36,M,Accessories,20.0
95889,120267,Complete,13750,9,2023,13.989999771118164,China,46,F,Accessories,13.989999771118164
15178,19191,Complete,13750,11,2023,13.989999771118164,South Korea,56,F,Accessories,13.989999771118164
2328,2945,Complete,28854,9,2022,12.949999809265137,Spain,29,M,Accessories,12.949999809265137
78071,98215,Complete,14007,4,2021,25.0,United Kingdom,63,F,Accessories,25.0
70714,88959,Complete,14007,1,2021,25.0,United States,54,F,Accessories,25.0
96708,121325,Complete,28599,12,2022,5.9899997711181641,Brasil,65,M,Accessories,5.9899997711181641
70474,88671,Complete,28599,3,2024,5.9899997711181641,China,58,M,Accessories,5.9899997711181641
41566,52420,Complete,28599,10,2022,5.9899997711181641,Spain,42,M,Accessories,5.9899997711181641
27350,34548,Complete,28855,12,2024,21.0,United States,66,M,Accessories,21.0
97691,122582,Complete,29111,10,2024,65.0,Australia,32,M,Accessories,65.0
68633,86413,Complete,13752,2,2024,100.0,United States,68,F,Accessories,100.0
30794,38897,Complete,14008,11,2022,4.9499998092651367,United States,24,F,Accessories,4.9499998092651367
42522,53589,Complete,14264,7,2021,52.849998474121087,China,69,F,Accessories,52.849998474121087
62602,78842,Complete,28344,11,2024,4.0799999237060556,Spain,54,M,Accessories,4.0799999237060556
98855,124006,Complete,28600,4,2024,23.0,United States,13,M,Accessories,23.0
27260,34444,Complete,13753,12,2024,58.0,United States,45,F,Accessories,58.0
39343,49645,Complete,13753,9,2024,58.0,Japan,12,F,Accessories,58.0
57493,72396,Complete,14009,12,2024,240.0,United Kingdom,64,F,Accessories,240.0
96123,120561,Complete,14265,7,2024,12.0,United States,57,F,Accessories,12.0
47996,60457,Complete,14265,12,2024,12.0,United States,49,F,Accessories,12.0
36612,46143,Complete,28345,11,2024,17.0,China,64,M,Accessories,17.0
72644,91371,Complete,28345,10,2021,17.0,China,68,M,Accessories,17.0
8455,10675,Complete,28345,12,2023,17.0,United States,31,M,Accessories,17.0
3326,4226,Complete,28601,11,2024,65.0,China,15,M,Accessories,65.0
90587,113650,Complete,28601,4,2021,65.0,China,50,M,Accessories,65.0
28647,36188,Complete,28601,12,2024,65.0,China,44,M,Accessories,65.0
32959,41640,Complete,28601,8,2024,65.0,China,38,M,Accessories,65.0
1835,2300,Complete,28601,4,2022,65.0,Brasil,55,M,Accessories,65.0
42959,54139,Complete,28601,2,2023,65.0,China,40,M,Accessories,65.0
23158,29174,Complete,28601,9,2023,65.0,United States,19,M,Accessories,65.0
15787,19896,Complete,28857,10,2024,81.379997253417969,Brasil,26,M,Accessories,81.379997253417969
18108,22844,Complete,13754,11,2023,140.0,United States,13,F,Accessories,140.0
28104,35529,Complete,14010,9,2024,16.75,China,36,F,Accessories,16.75
1479,1838,Complete,14266,7,2024,8.3500003814697266,China,35,F,Accessories,8.3500003814697266
69308,87229,Complete,14266,7,2024,8.3500003814697266,France,55,F,Accessories,8.3500003814697266
65509,82550,Complete,14266,9,2024,8.3500003814697266,United States,15,F,Accessories,8.3500003814697266
30958,39094,Complete,28602,12,2022,30.0,South Korea,39,M,Accessories,30.0
6912,8691,Complete,28858,12,2024,12.989999771118164,United Kingdom,17,M,Accessories,12.989999771118164
89910,112816,Complete,28858,12,2023,12.989999771118164,United States,19,M,Accessories,12.989999771118164
5480,6911,Complete,28858,8,2021,12.989999771118164,Germany,46,M,Accessories,12.989999771118164
15913,20056,Complete,28858,9,2021,12.989999771118164,China,46,M,Accessories,12.989999771118164
93829,117747,Complete,29114,2,2022,22.0,United States,55,M,Accessories,22.0
41244,52019,Complete,13755,3,2024,29.989999771118164,Germany,56,F,Accessories,29.989999771118164
29126,36805,Complete,13755,10,2024,29.989999771118164,Spain,22,F,Accessories,29.989999771118164
61122,76982,Complete,14267,9,2024,89.989997863769531,United States,52,F,Accessories,89.989997863769531
58698,73950,Complete,14267,10,2024,89.989997863769531,China,58,F,Accessories,89.989997863769531
7514,9515,Complete,14267,12,2024,89.989997863769531,United States,69,F,Accessories,89.989997863769531
3257,4138,Complete,28347,2,2022,12.0,United States,22,M,Accessories,12.0
43645,55011,Complete,28347,7,2020,12.0,France,56,M,Accessories,12.0
21637,27249,Complete,28347,12,2024,12.0,China,53,M,Accessories,12.0
20479,25808,Complete,28603,12,2021,24.0,China,14,M,Accessories,24.0
95023,119191,Complete,28603,8,2022,24.0,United States,42,M,Accessories,24.0
90722,113813,Complete,13756,1,2025,24.989999771118164,China,65,F,Accessories,24.989999771118164
96745,121370,Complete,14012,12,2024,97.910003662109361,Spain,58,F,Accessories,97.910003662109361
12344,15608,Complete,14012,10,2024,97.910003662109361,United States,40,F,Accessories,97.910003662109361
71134,89482,Complete,28348,10,2021,19.989999771118164,China,44,M,Accessories,19.989999771118164
13509,17048,Complete,28604,11,2024,17.989999771118164,China,65,M,Accessories,17.989999771118164
52404,65999,Complete,29116,8,2019,101.76000213623048,Brasil,55,M,Accessories,101.76000213623048
59220,74617,Complete,13757,12,2024,19.700000762939453,China,27,F,Accessories,19.700000762939453
89974,112899,Complete,13757,5,2021,19.700000762939453,United States,24,F,Accessories,19.700000762939453
16560,20903,Complete,13757,7,2023,19.700000762939453,Australia,40,F,Accessories,19.700000762939453
60591,76308,Complete,28349,7,2024,14.5,Spain,30,M,Accessories,14.5
28813,36394,Complete,28605,4,2024,36.450000762939446,China,16,M,Accessories,36.450000762939446
37253,46945,Complete,28605,1,2023,36.450000762939446,United Kingdom,59,M,Accessories,36.450000762939446
4787,6037,Complete,28605,8,2024,36.450000762939446,United States,54,M,Accessories,36.450000762939446
18817,23724,Complete,28861,1,2021,24.989999771118164,China,24,M,Accessories,24.989999771118164
30970,39120,Complete,28861,12,2022,24.989999771118164,United States,20,M,Accessories,24.989999771118164
53602,67527,Complete,29117,5,2023,108.0,Belgium,27,M,Accessories,108.0
32638,41247,Complete,29117,1,2024,108.0,United States,12,M,Accessories,108.0
4627,5838,Complete,28350,12,2024,29.989999771118164,Germany,35,M,Accessories,29.989999771118164
14137,17841,Complete,28606,9,2022,28.319999694824215,China,63,M,Accessories,28.319999694824215
35853,45222,Complete,28606,4,2021,28.319999694824215,United Kingdom,49,M,Accessories,28.319999694824215
60973,76800,Complete,28606,7,2024,28.319999694824215,Japan,14,M,Accessories,28.319999694824215
63979,80576,Complete,13759,1,2024,37.950000762939446,China,15,F,Accessories,37.950000762939446
111,129,Complete,13759,2,2023,37.950000762939446,China,64,F,Accessories,37.950000762939446
64733,81554,Complete,13759,4,2020,37.950000762939446,Brasil,27,F,Accessories,37.950000762939446
25138,31697,Complete,13759,5,2023,37.950000762939446,Brasil,39,F,Accessories,37.950000762939446
40723,51390,Complete,28351,3,2023,14.989999771118164,France,57,M,Accessories,14.989999771118164
34430,43442,Complete,28607,4,2024,6.9499998092651367,United Kingdom,15,M,Accessories,6.9499998092651367
22997,28975,Complete,28607,12,2023,6.9499998092651367,United States,29,M,Accessories,6.9499998092651367
23727,29894,Complete,28607,2,2020,6.9499998092651367,China,63,M,Accessories,6.9499998092651367
25760,32511,Complete,28863,5,2024,47.0,United States,26,M,Accessories,47.0
55106,69491,Complete,29119,6,2022,48.419998168945312,China,61,M,Accessories,48.419998168945312
6339,7990,Complete,13760,10,2024,129.99000549316406,China,14,F,Accessories,129.99000549316406
18769,23665,Complete,13760,5,2021,129.99000549316406,China,25,F,Accessories,129.99000549316406
62653,78922,Complete,14016,9,2022,89.989997863769531,Brasil,29,F,Accessories,89.989997863769531
36599,46127,Complete,14272,7,2021,175.0,China,41,F,Accessories,175.0
96708,121325,Complete,28352,12,2022,29.989999771118164,Brasil,65,M,Accessories,29.989999771118164
80594,101308,Complete,28352,3,2024,29.989999771118164,Australia,60,M,Accessories,29.989999771118164
48514,61108,Complete,28864,12,2024,16.950000762939453,China,69,M,Accessories,16.950000762939453
18127,22866,Complete,28864,12,2024,16.950000762939453,Germany,50,M,Accessories,16.950000762939453
95556,119815,Complete,28864,9,2021,16.950000762939453,United Kingdom,54,M,Accessories,16.950000762939453
78587,98843,Complete,29120,7,2024,78.0,South Korea,21,M,Accessories,78.0
77056,96911,Complete,29120,5,2022,78.0,Belgium,19,M,Accessories,78.0
51977,65446,Complete,13761,12,2024,30.0,United States,33,F,Accessories,30.0
30185,38130,Complete,14017,8,2024,9.9899997711181641,Brasil,12,F,Accessories,9.9899997711181641
93248,116987,Complete,14017,10,2024,9.9899997711181641,China,20,F,Accessories,9.9899997711181641
39216,49479,Complete,14273,12,2023,15.989999771118164,United States,12,F,Accessories,15.989999771118164
8695,10983,Complete,28353,2,2024,29.950000762939453,United States,54,M,Accessories,29.950000762939453
35356,44584,Complete,28353,7,2024,29.950000762939453,United States,31,M,Accessories,29.950000762939453
37306,47026,Complete,28865,6,2021,24.950000762939453,China,34,M,Accessories,24.950000762939453
59105,74470,Complete,28865,6,2023,24.950000762939453,China,52,M,Accessories,24.950000762939453
88566,111161,Complete,28865,3,2023,24.950000762939453,China,61,M,Accessories,24.950000762939453
3372,4286,Complete,13762,5,2024,38.0,Japan,69,F,Accessories,38.0
7093,8935,Complete,13762,6,2022,38.0,United Kingdom,16,F,Accessories,38.0
73261,92163,Complete,13762,7,2024,38.0,China,70,F,Accessories,38.0
20953,26389,Complete,14018,2,2023,8.9399995803833,Brasil,32,F,Accessories,8.9399995803833
39079,49296,Complete,14018,1,2023,8.9399995803833,China,28,F,Accessories,8.9399995803833
23035,29023,Complete,14018,6,2023,8.9399995803833,Brasil,26,F,Accessories,8.9399995803833
6809,8566,Complete,28354,8,2022,33.950000762939453,China,63,M,Accessories,33.950000762939453
19482,24533,Complete,28610,12,2023,15.989999771118164,China,64,M,Accessories,15.989999771118164
72016,90599,Complete,28610,10,2022,15.989999771118164,United States,58,M,Accessories,15.989999771118164
4161,5266,Complete,28866,10,2024,160.0,United States,44,M,Accessories,160.0
16937,21368,Complete,28866,9,2021,160.0,United States,15,M,Accessories,160.0
98224,123229,Complete,28866,12,2024,160.0,Brasil,17,M,Accessories,160.0
59658,75154,Complete,28866,8,2024,160.0,Brasil,59,M,Accessories,160.0
47918,60364,Complete,14019,2,2023,15.989999771118164,Brasil,51,F,Accessories,15.989999771118164
12438,15739,Complete,14019,9,2022,15.989999771118164,China,23,F,Accessories,15.989999771118164
91083,114282,Complete,14019,5,2023,15.989999771118164,United States,68,F,Accessories,15.989999771118164
39037,49224,Complete,14019,8,2023,15.989999771118164,Brasil,48,F,Accessories,15.989999771118164
86677,108805,Complete,14275,10,2022,24.0,Brasil,61,F,Accessories,24.0
86982,109205,Complete,28355,10,2024,21.989999771118164,United States,67,M,Accessories,21.989999771118164
55710,70242,Complete,28355,9,2024,21.989999771118164,China,35,M,Accessories,21.989999771118164
94849,118966,Complete,28355,8,2023,21.989999771118164,United States,25,M,Accessories,21.989999771118164
92097,115577,Complete,28611,7,2024,26.0,United States,51,M,Accessories,26.0
8420,10631,Complete,28611,1,2023,26.0,United States,34,M,Accessories,26.0
82015,103065,Complete,28611,4,2024,26.0,China,67,M,Accessories,26.0
2927,3713,Complete,28867,9,2023,27.950000762939453,Spain,69,M,Accessories,27.950000762939453
6994,8803,Complete,28867,9,2024,27.950000762939453,Brasil,42,M,Accessories,27.950000762939453
32698,41313,Complete,28867,2,2024,27.950000762939453,China,26,M,Accessories,27.950000762939453
67821,85407,Complete,13764,4,2024,13.229999542236328,United States,68,F,Accessories,13.229999542236328
44969,56646,Complete,13764,9,2023,13.229999542236328,United States,35,F,Accessories,13.229999542236328
33340,42096,Complete,13764,11,2023,13.229999542236328,France,19,F,Accessories,13.229999542236328
72817,91602,Complete,14276,7,2024,14.0,China,30,F,Accessories,14.0
93418,117216,Complete,28356,12,2024,20.0,China,38,M,Accessories,20.0
91139,114357,Complete,28612,8,2021,14.989999771118164,China,46,M,Accessories,14.989999771118164
75898,95495,Complete,28868,2,2024,25.940000534057617,Germany,33,M,Accessories,25.940000534057617
99498,124806,Complete,28868,3,2021,25.940000534057617,France,28,M,Accessories,25.940000534057617
34873,43966,Complete,28868,1,2024,25.940000534057617,Brasil,50,M,Accessories,25.940000534057617
7361,9322,Complete,13765,2,2023,25.0,United States,59,F,Accessories,25.0
18847,23761,Complete,13765,12,2022,25.0,United States,67,F,Accessories,25.0
18977,23905,Complete,13765,10,2023,25.0,China,57,F,Accessories,25.0
33879,42776,Complete,13765,10,2022,25.0,China,43,F,Accessories,25.0
4510,5677,Complete,14021,3,2024,9.9600000381469727,China,13,F,Accessories,9.9600000381469727
34609,43641,Complete,14021,10,2023,9.9600000381469727,South Korea,68,F,Accessories,9.9600000381469727
52854,66585,Complete,14277,12,2024,15.0,China,18,F,Accessories,15.0
9415,11856,Complete,14277,6,2022,15.0,Brasil,48,F,Accessories,15.0
12548,15860,Complete,14277,4,2022,15.0,United States,21,F,Accessories,15.0
58856,74150,Complete,28357,8,2021,5.3299999237060556,United States,12,M,Accessories,5.3299999237060556
90450,113485,Complete,28613,12,2024,5.630000114440918,France,38,M,Accessories,5.630000114440918
86747,108901,Complete,28613,1,2025,5.630000114440918,China,60,M,Accessories,5.630000114440918
84718,106361,Complete,28613,1,2023,5.630000114440918,United States,44,M,Accessories,5.630000114440918
31790,40213,Complete,28869,11,2024,15.989999771118164,China,39,M,Accessories,15.989999771118164
64195,80854,Complete,28869,2,2024,15.989999771118164,China,17,M,Accessories,15.989999771118164
18321,23107,Complete,13766,9,2023,14.989999771118164,Spain,36,F,Accessories,14.989999771118164
52344,65920,Complete,14278,11,2022,14.989999771118164,Brasil,59,F,Accessories,14.989999771118164
49426,62239,Complete,14278,4,2022,14.989999771118164,France,33,F,Accessories,14.989999771118164
60081,75685,Complete,14278,4,2023,14.989999771118164,China,40,F,Accessories,14.989999771118164
44595,56170,Complete,28870,3,2024,93.8199996948242,Brasil,64,M,Accessories,93.8199996948242
64532,81293,Complete,13767,9,2024,9.9899997711181641,United States,34,F,Accessories,9.9899997711181641
82587,103722,Complete,14279,5,2024,10.989999771118164,United States,43,F,Accessories,10.989999771118164
30138,38064,Complete,28359,1,2023,19.989999771118164,China,38,M,Accessories,19.989999771118164
13055,16483,Complete,28359,3,2024,19.989999771118164,United States,36,M,Accessories,19.989999771118164
66004,83165,Complete,28615,1,2023,20.0,Brasil,36,M,Accessories,20.0
60278,75941,Complete,28615,4,2024,20.0,China,20,M,Accessories,20.0
96579,121180,Complete,28615,12,2021,20.0,United States,28,M,Accessories,20.0
24804,31264,Complete,14024,12,2023,127.08000183105467,United Kingdom,23,F,Accessories,127.08000183105467
91861,115274,Complete,14024,8,2024,127.08000183105467,China,38,F,Accessories,127.08000183105467
35030,44184,Complete,28616,9,2024,7.8499999046325684,Australia,18,M,Accessories,7.8499999046325684
48988,61708,Complete,28616,9,2024,7.8499999046325684,Germany,39,M,Accessories,7.8499999046325684
11367,14360,Complete,28616,8,2021,7.8499999046325684,China,43,M,Accessories,7.8499999046325684
9583,12103,Complete,28616,5,2022,7.8499999046325684,United States,52,M,Accessories,7.8499999046325684
14269,18018,Complete,14025,9,2024,7.0199999809265137,China,67,F,Accessories,7.0199999809265137
4893,6156,Complete,14025,8,2021,7.0199999809265137,Brasil,45,F,Accessories,7.0199999809265137
74219,93422,Complete,28361,12,2024,25.0,Brasil,19,M,Accessories,25.0
3113,3952,Complete,28361,4,2024,25.0,China,39,M,Accessories,25.0
26961,34063,Complete,28361,5,2024,25.0,China,16,M,Accessories,25.0
92341,115857,Complete,28361,11,2023,25.0,China,31,M,Accessories,25.0
51621,64980,Complete,28361,7,2023,25.0,United States,43,M,Accessories,25.0
92660,116244,Complete,28617,3,2021,170.0,Germany,32,M,Accessories,170.0
14131,17834,Complete,28617,4,2022,170.0,Spain,58,M,Accessories,170.0
87578,109950,Complete,28873,1,2024,3.9500000476837158,China,15,M,Accessories,3.9500000476837158
89999,112930,Complete,28873,12,2024,3.9500000476837158,China,35,M,Accessories,3.9500000476837158
81922,102958,Complete,13770,9,2023,11.130000114440918,China,60,F,Accessories,11.130000114440918
42819,53968,Complete,14026,8,2024,87.94000244140625,Brasil,43,F,Accessories,87.94000244140625
28455,35955,Complete,14282,9,2024,14.0,France,21,F,Accessories,14.0
37413,47168,Complete,28362,1,2023,24.989999771118164,China,44,M,Accessories,24.989999771118164
82508,103630,Complete,28618,10,2022,29.989999771118164,South Korea,49,M,Accessories,29.989999771118164
4729,5971,Complete,28874,6,2023,15.989999771118164,United States,13,M,Accessories,15.989999771118164
76476,96179,Complete,28874,7,2024,15.989999771118164,China,15,M,Accessories,15.989999771118164
13737,17320,Complete,28874,4,2023,15.989999771118164,France,43,M,Accessories,15.989999771118164
24059,30303,Complete,13771,10,2021,9.9899997711181641,Australia,68,F,Accessories,9.9899997711181641
80158,100767,Complete,14027,2,2023,150.0,France,40,F,Accessories,150.0
5028,6335,Complete,14283,3,2024,9.9499998092651367,Brasil,69,F,Accessories,9.9499998092651367
36596,46123,Complete,14283,5,2024,9.9499998092651367,France,40,F,Accessories,9.9499998092651367
95088,119266,Complete,28363,9,2024,25.350000381469727,United Kingdom,37,M,Accessories,25.350000381469727
85737,107655,Complete,28363,1,2025,25.350000381469727,China,13,M,Accessories,25.350000381469727
81789,102785,Complete,28363,10,2023,25.350000381469727,Brasil,38,M,Accessories,25.350000381469727
71431,89858,Complete,28363,11,2024,25.350000381469727,China,54,M,Accessories,25.350000381469727
88876,111540,Complete,28619,2,2022,19.989999771118164,China,25,M,Accessories,19.989999771118164
13169,16622,Complete,28619,9,2024,19.989999771118164,United States,49,M,Accessories,19.989999771118164
67029,84423,Complete,28875,11,2024,100.81999969482422,Brasil,57,M,Accessories,100.81999969482422
89158,111875,Complete,28875,9,2022,100.81999969482422,China,18,M,Accessories,100.81999969482422
28455,35954,Complete,13772,6,2024,16.959999084472656,France,21,F,Accessories,16.959999084472656
68532,86286,Complete,14028,3,2021,110.5,Brasil,39,F,Accessories,110.5
9246,11649,Complete,14028,8,2023,110.5,Brasil,53,F,Accessories,110.5
56347,71028,Complete,14028,7,2023,110.5,China,40,F,Accessories,110.5
10213,12928,Complete,14284,8,2024,12.989999771118164,China,37,F,Accessories,12.989999771118164
98637,123730,Complete,14284,7,2024,12.989999771118164,China,23,F,Accessories,12.989999771118164
59877,75427,Complete,28364,9,2024,17.950000762939453,China,56,M,Accessories,17.950000762939453
7138,9000,Complete,28364,1,2021,17.950000762939453,United States,43,M,Accessories,17.950000762939453
38949,49110,Complete,28364,11,2024,17.950000762939453,South Korea,48,M,Accessories,17.950000762939453
85868,107792,Complete,14029,12,2024,9.7899999618530273,United States,70,F,Accessories,9.7899999618530273
93318,117088,Complete,14285,8,2024,14.989999771118164,France,19,F,Accessories,14.989999771118164
50585,63719,Complete,28365,3,2020,99.6500015258789,Spain,46,M,Accessories,99.6500015258789
53210,67059,Complete,28365,11,2021,99.6500015258789,China,51,M,Accessories,99.6500015258789
62250,78423,Complete,28877,12,2020,85.9800033569336,Brasil,65,M,Accessories,85.9800033569336
14976,18950,Complete,28877,10,2024,85.9800033569336,France,70,M,Accessories,85.9800033569336
78071,98216,Complete,13774,8,2021,99.949996948242173,United Kingdom,63,F,Accessories,99.949996948242173
61759,77794,Complete,13774,8,2020,99.949996948242173,South Korea,34,F,Accessories,99.949996948242173
37511,47302,Complete,13774,3,2020,99.949996948242173,China,15,F,Accessories,99.949996948242173
98941,124114,Complete,14286,11,2024,29.989999771118164,China,44,F,Accessories,29.989999771118164
66788,84131,Complete,28366,10,2020,43.310001373291016,China,51,M,Accessories,43.310001373291016
21576,27174,Complete,28622,4,2023,105.0,United States,39,M,Accessories,105.0
42783,53925,Complete,28622,10,2024,105.0,China,14,M,Accessories,105.0
15751,19858,Complete,13775,9,2024,87.239997863769531,United States,18,F,Accessories,87.239997863769531
32909,41576,Complete,13775,6,2022,87.239997863769531,Japan,49,F,Accessories,87.239997863769531
12417,15711,Complete,13775,8,2024,87.239997863769531,China,18,F,Accessories,87.239997863769531
37825,47674,Complete,14031,11,2024,7.9899997711181632,United States,50,F,Accessories,7.9899997711181632
38478,48491,Complete,14287,1,2024,14.989999771118164,China,33,F,Accessories,14.989999771118164
92255,115754,Complete,28367,12,2024,44.950000762939446,Brasil,56,M,Accessories,44.950000762939446
63011,79388,Complete,28623,10,2022,27.0,Japan,63,M,Accessories,27.0
4280,5402,Complete,28879,4,2022,190.0,China,54,M,Accessories,190.0
47421,59731,Complete,28879,7,2023,190.0,France,37,M,Accessories,190.0
59955,75524,Complete,28879,8,2024,190.0,China,51,M,Accessories,190.0
98699,123805,Complete,13776,3,2024,10.989999771118164,China,42,F,Accessories,10.989999771118164
53187,67024,Complete,13776,2,2022,10.989999771118164,China,23,F,Accessories,10.989999771118164
